Metros,Edge Betweenness
"('Missoula, MT Metro Area', 'Great Falls, MT Metro Area')",0.0025240416633367964
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Ithaca, NY Metro Area')",0.0025240416633367964
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Waco, TX Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Michigan City-La Porte, IN Metro Area')",0.0025240416633367964
"('Hartford-West Hartford-East Hartford, CT Metro Area', 'Norwich-New London, CT Metro Area')",0.0025240416633367964
"('Milwaukee-Waukesha-West Allis, WI Metro Area', 'Fond du Lac, WI Metro Area')",0.0025240416633367964
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Cumberland, MD-WV Metro Area')",0.0025240416633367964
"('Denver-Aurora-Lakewood, CO Metro Area', 'Grand Junction, CO Metro Area')",0.0025240416633367964
"('Indianapolis-Carmel-Anderson, IN Metro Area', 'Columbus, IN Metro Area')",0.0025240416633367964
"('Indianapolis-Carmel-Anderson, IN Metro Area', 'Bloomington, IN Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Valdosta, GA Metro Area')",0.0025240416633367964
"('Houston-The Woodlands-Sugar Land, TX Metro Area', 'Victoria, TX Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Warner Robins, GA Metro Area')",0.0025240416633367964
"('Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area', 'Jackson, TN Metro Area')",0.0025240416633367964
"('Tampa-St. Petersburg-Clearwater, FL Metro Area', 'Homosassa Springs, FL Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Danville, IL Metro Area')",0.0025240416633367964
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Sherman-Denison, TX Metro Area')",0.0025240416633367964
"('Austin-Round Rock, TX Metro Area', 'Laredo, TX Metro Area')",0.0025240416633367964
"('Racine, WI Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Albany, GA Metro Area')",0.0025240416633367964
"('Anchorage, AK Metro Area', 'Parkersburg-Vienna, WV Metro Area')",0.0025240416633367964
"('Baltimore-Columbia-Towson, MD Metro Area', 'Salisbury, MD-DE Metro Area')",0.0025240416633367964
"('Ogden-Clearfield, UT Metro Area', 'Logan, UT-ID Metro Area')",0.0025240416633367964
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'California-Lexington Park, MD Metro Area')",0.0025240416633367964
"('Houston-The Woodlands-Sugar Land, TX Metro Area', 'College Station-Bryan, TX Metro Area')",0.0025240416633367964
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'Bismarck, ND Metro Area')",0.0025240416633367964
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Wichita Falls, TX Metro Area')",0.0025240416633367964
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Abilene, TX Metro Area')",0.0025240416633367964
"('Boston-Cambridge-Newton, MA-NH Metro Area', 'Barnstable Town, MA Metro Area')",0.0025240416633367964
"('Boston-Cambridge-Newton, MA-NH Metro Area', 'Manchester-Nashua, NH Metro Area')",0.0025240416633367964
"('San Francisco-Oakland-Hayward, CA Metro Area', 'Napa, CA Metro Area')",0.0025240416633367964
"('Boston-Cambridge-Newton, MA-NH Metro Area', 'Pittsfield, MA Metro Area')",0.0025240416633367964
"('Charlotte-Concord-Gastonia, NC-SC Metro Area', 'Hickory-Lenoir-Morganton, NC Metro Area')",0.0025240416633367964
"('Boston-Cambridge-Newton, MA-NH Metro Area', 'Providence-Warwick, RI-MA Metro Area')",0.0025240416633367964
"('Boston-Cambridge-Newton, MA-NH Metro Area', 'Springfield, MA Metro Area')",0.0025240416633367964
"('Charleston, WV Metro Area', 'Beckley, WV Metro Area')",0.0025240416633367964
"('Detroit-Warren-Dearborn, MI Metro Area', 'Jackson, MI Metro Area')",0.0025240416633367964
"('Detroit-Warren-Dearborn, MI Metro Area', 'Flint, MI Metro Area')",0.0025240416633367964
"('San Francisco-Oakland-Hayward, CA Metro Area', 'Santa Rosa, CA Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Kankakee, IL Metro Area')",0.0025240416633367964
"('Detroit-Warren-Dearborn, MI Metro Area', 'Ann Arbor, MI Metro Area')",0.0025240416633367964
"('Greensboro-High Point, NC Metro Area', 'Charlotte-Concord-Gastonia, NC-SC Metro Area')",0.0025240416633367964
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'Grand Forks, ND-MN Metro Area')",0.0025240416633367964
"('San Francisco-Oakland-Hayward, CA Metro Area', 'Redding, CA Metro Area')",0.0025240416633367964
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'Mankato-North Mankato, MN Metro Area')",0.0025240416633367964
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'St. Cloud, MN Metro Area')",0.0025240416633367964
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'Rochester, MN Metro Area')",0.0025240416633367964
"('Charlotte-Concord-Gastonia, NC-SC Metro Area', 'Asheville, NC Metro Area')",0.0025240416633367964
"('Boston-Cambridge-Newton, MA-NH Metro Area', 'Burlington-South Burlington, VT Metro Area')",0.0025240416633367964
"('Denver-Aurora-Lakewood, CO Metro Area', 'Boulder, CO Metro Area')",0.0025240416633367964
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'Eau Claire, WI Metro Area')",0.0025240416633367964
"('Greenville-Anderson-Mauldin, SC Metro Area', 'Spartanburg, SC Metro Area')",0.0025240416633367964
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Walla Walla, WA Metro Area')",0.0025240416633367964
"('Grand Rapids-Wyoming, MI Metro Area', 'Muskegon, MI Metro Area')",0.0025240416633367964
"('San Francisco-Oakland-Hayward, CA Metro Area', 'Chico, CA Metro Area')",0.0025240416633367964
"('Milwaukee-Waukesha-West Allis, WI Metro Area', 'Sheboygan, WI Metro Area')",0.0025240416633367964
"('Medford, OR Metro Area', 'Grants Pass, OR Metro Area')",0.0025240416633367964
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'Altoona, PA Metro Area')",0.0025240416633367964
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'Bloomsburg-Berwick, PA Metro Area')",0.0025240416633367964
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'Ocean City, NJ Metro Area')",0.0025240416633367964
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'Reading, PA Metro Area')",0.0025240416633367964
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'Williamsport, PA Metro Area')",0.0025240416633367964
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Elmira, NY Metro Area')",0.0025240416633367964
"('Dayton, OH Metro Area', 'Springfield, OH Metro Area')",0.0025240416633367964
"('Birmingham-Hoover, AL Metro Area', 'Tuscaloosa, AL Metro Area')",0.0025240416633367964
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'East Stroudsburg, PA Metro Area')",0.0025240416633367964
"('Little Rock-North Little Rock-Conway, AR Metro Area', 'Pine Bluff, AR Metro Area')",0.0025240416633367964
"('South Bend-Mishawaka, IN-MI Metro Area', 'Elkhart-Goshen, IN Metro Area')",0.0025240416633367964
"('Akron, OH Metro Area', 'Canton-Massillon, OH Metro Area')",0.0025240416633367964
"('San Jose-Sunnyvale-Santa Clara, CA Metro Area', 'Santa Cruz-Watsonville, CA Metro Area')",0.0025240416633367964
"('Los Angeles-Long Beach-Anaheim, CA Metro Area', 'Oxnard-Thousand Oaks-Ventura, CA Metro Area')",0.0025240416633367964
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Wenatchee, WA Metro Area')",0.0025240416633367964
"('Columbia, SC Metro Area', 'Sumter, SC Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Wausau, WI Metro Area')",0.0025240416633367964
"('Phoenix-Mesa-Scottsdale, AZ Metro Area', 'Flagstaff, AZ Metro Area')",0.0025240416633367964
"('New Orleans-Metairie, LA Metro Area', 'Houma-Thibodaux, LA Metro Area')",0.0025240416633367964
"('Pittsburgh, PA Metro Area', 'Erie, PA Metro Area')",0.0025240416633367964
"('Phoenix-Mesa-Scottsdale, AZ Metro Area', 'Prescott, AZ Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Athens-Clarke County, GA Metro Area')",0.0025240416633367964
"('Kansas City, MO-KS Metro Area', 'St. Joseph, MO-KS Metro Area')",0.0025240416633367964
"('Phoenix-Mesa-Scottsdale, AZ Metro Area', 'Lake Havasu City-Kingman, AZ Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Davenport-Moline-Rock Island, IA-IL Metro Area')",0.0025240416633367964
"('Phoenix-Mesa-Scottsdale, AZ Metro Area', 'Sierra Vista-Douglas, AZ Metro Area')",0.0025240416633367964
"('San Diego-Carlsbad, CA Metro Area', 'El Centro, CA Metro Area')",0.0025240416633367964
"('Indianapolis-Carmel-Anderson, IN Metro Area', 'Terre Haute, IN Metro Area')",0.0025240416633367964
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Watertown-Fort Drum, NY Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Rockford, IL Metro Area')",0.0025240416633367964
"('Chattanooga, TN-GA Metro Area', 'Cleveland, TN Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Springfield, IL Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Rome, GA Metro Area')",0.0025240416633367964
"('Phoenix-Mesa-Scottsdale, AZ Metro Area', 'Yuma, AZ Metro Area')",0.0025240416633367964
"('Saginaw, MI Metro Area', 'Bay City, MI Metro Area')",0.0025240416633367964
"('St. Louis, MO-IL Metro Area', 'Cape Girardeau, MO-IL Metro Area')",0.0025240416633367964
"('Raleigh, NC Metro Area', 'Goldsboro, NC Metro Area')",0.0025240416633367964
"('Reno, NV Metro Area', 'Carson City, NV Metro Area')",0.0025240416633367964
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Decatur, IL Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Gainesville, GA Metro Area')",0.0025240416633367964
"('Oshkosh-Neenah, WI Metro Area', 'Appleton, WI Metro Area')",0.0025240416633367964
"('Miami-Fort Lauderdale-West Palm Beach, FL Metro Area', 'Sebring, FL Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Macon, GA Metro Area')",0.0025240416633367964
"('Portland-Vancouver-Hillsboro, OR-WA Metro Area', 'Bend-Redmond, OR Metro Area')",0.0025240416633367964
"('Kansas City, MO-KS Metro Area', 'Lawrence, KS Metro Area')",0.0025240416633367964
"('Portland-Vancouver-Hillsboro, OR-WA Metro Area', 'Longview, WA Metro Area')",0.0025240416633367964
"('Portland-Vancouver-Hillsboro, OR-WA Metro Area', 'Eugene, OR Metro Area')",0.0025240416633367964
"('Oklahoma City, OK Metro Area', 'Lawton, OK Metro Area')",0.0025240416633367964
"('York-Hanover, PA Metro Area', 'Gettysburg, PA Metro Area')",0.0025240416633367964
"('Portland-Vancouver-Hillsboro, OR-WA Metro Area', 'Corvallis, OR Metro Area')",0.0025240416633367964
"('New Orleans-Metairie, LA Metro Area', 'Hammond, LA Metro Area')",0.0025240416633367964
"('Raleigh, NC Metro Area', 'Rocky Mount, NC Metro Area')",0.0025240416633367964
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Vineland-Bridgeton, NJ Metro Area')",0.0025240416633367964
"('Orlando-Kissimmee-Sanford, FL Metro Area', 'Deltona-Daytona Beach-Ormond Beach, FL Metro Area')",0.0025240416633367964
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Amarillo, TX Metro Area')",0.0025240416633367964
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Brunswick, GA Metro Area')",0.0025240416633367964
"('Indianapolis-Carmel-Anderson, IN Metro Area', 'Kokomo, IN Metro Area')",0.0025240416633367964
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Bremerton-Silverdale, WA Metro Area')",0.0025240416633367964
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Mount Vernon-Anacortes, WA Metro Area')",0.0025240416633367964
"('Albuquerque, NM Metro Area', 'Santa Fe, NM Metro Area')",0.0025240416633367964
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Olympia-Tumwater, WA Metro Area')",0.0025240416633367964
"('Port St. Lucie, FL Metro Area', 'Sebastian-Vero Beach, FL Metro Area')",0.0025240416633367964
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'San Angelo, TX Metro Area')",0.0025240416633367964
"('Indianapolis-Carmel-Anderson, IN Metro Area', 'Fort Wayne, IN Metro Area')",0.0025240416633367964
"('Orlando-Kissimmee-Sanford, FL Metro Area', 'The Villages, FL Metro Area')",0.0025240416633367964
"('Kansas City, MO-KS Metro Area', 'Topeka, KS Metro Area')",0.0025240416633367964
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Trenton, NJ Metro Area')",0.0025240416633367964
"('Huntsville, AL Metro Area', 'Decatur, AL Metro Area')",0.0025240416633367964
"('Indianapolis-Carmel-Anderson, IN Metro Area', 'Muncie, IN Metro Area')",0.0025240416633367964
"('Portland-South Portland, ME Metro Area', 'Lewiston-Auburn, ME Metro Area')",0.0025240416633367964
"('Portland-South Portland, ME Metro Area', 'Bangor, ME Metro Area')",0.0025240416633367964
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Bellingham, WA Metro Area')",0.0025240416633367964
"('Birmingham-Hoover, AL Metro Area', 'Florence-Muscle Shoals, AL Metro Area')",0.002517381922800288
"('Birmingham-Hoover, AL Metro Area', 'Montgomery, AL Metro Area')",0.002517381922800288
"('Knoxville, TN Metro Area', 'Morristown, TN Metro Area')",0.002517381922800288
"('Denver-Aurora-Lakewood, CO Metro Area', 'Greeley, CO Metro Area')",0.002517381922800288
"('Louisville/Jefferson County, KY-IN Metro Area', 'Elizabethtown-Fort Knox, KY Metro Area')",0.002517381922800288
"('Birmingham-Hoover, AL Metro Area', 'Gadsden, AL Metro Area')",0.002517381922800288
"('Cleveland-Elyria, OH Metro Area', 'Wheeling, WV-OH Metro Area')",0.002517381922800288
"('Salem, OR Metro Area', 'Albany, OR Metro Area')",0.002517381922800288
"('Kansas City, MO-KS Metro Area', 'Manhattan, KS Metro Area')",0.002517381922800288
"('Fresno, CA Metro Area', 'Visalia-Porterville, CA Metro Area')",0.002517381922800288
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'Dover, DE Metro Area')",0.002517381922800288
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Yakima, WA Metro Area')",0.002517381922800288
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Allentown-Bethlehem-Easton, PA-NJ Metro Area')",0.002517381922800288
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Columbus, GA-AL Metro Area')",0.002517381922800288
"('Denver-Aurora-Lakewood, CO Metro Area', 'Fort Collins, CO Metro Area')",0.002517381922800288
"('Denver-Aurora-Lakewood, CO Metro Area', 'Cheyenne, WY Metro Area')",0.002517381922800288
"('Pittsburgh, PA Metro Area', 'Weirton-Steubenville, WV-OH Metro Area')",0.002517381922800288
"('Los Angeles-Long Beach-Anaheim, CA Metro Area', 'San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area')",0.002517381922800288
"('Denver-Aurora-Lakewood, CO Metro Area', 'Colorado Springs, CO Metro Area')",0.002517381922800288
"('Pittsburgh, PA Metro Area', 'Johnstown, PA Metro Area')",0.002517381922800288
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Binghamton, NY Metro Area')",0.002517381922800288
"('Miami-Fort Lauderdale-West Palm Beach, FL Metro Area', 'Naples-Immokalee-Marco Island, FL Metro Area')",0.002517381922800288
"('San Francisco-Oakland-Hayward, CA Metro Area', 'Vallejo-Fairfield, CA Metro Area')",0.002517381922800288
"('Kalamazoo-Portage, MI Metro Area', 'Battle Creek, MI Metro Area')",0.002517381922800288
"('San Jose-Sunnyvale-Santa Clara, CA Metro Area', 'Merced, CA Metro Area')",0.002517381922800288
"('San Jose-Sunnyvale-Santa Clara, CA Metro Area', 'Salinas, CA Metro Area')",0.002517381922800288
"('Phoenix-Mesa-Scottsdale, AZ Metro Area', 'Tucson, AZ Metro Area')",0.002517381922800288
"('Boise City, ID Metro Area', 'Pocatello, ID Metro Area')",0.002517381922800288
"('Lexington-Fayette, KY Metro Area', 'Owensboro, KY Metro Area')",0.002517381922800288
"('Boston-Cambridge-Newton, MA-NH Metro Area', 'Worcester, MA-CT Metro Area')",0.002517381922800288
"('Los Angeles-Long Beach-Anaheim, CA Metro Area', 'Santa Maria-Santa Barbara, CA Metro Area')",0.002517381922800288
"('Omaha-Council Bluffs, NE-IA Metro Area', 'Lincoln, NE Metro Area')",0.002517381922800288
"('Miami-Fort Lauderdale-West Palm Beach, FL Metro Area', 'Cape Coral-Fort Myers, FL Metro Area')",0.002517381922800288
"('Dubuque, IA Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.002517381922800288
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Charlottesville, VA Metro Area')",0.002517381922800288
"('Houston-The Woodlands-Sugar Land, TX Metro Area', 'McAllen-Edinburg-Mission, TX Metro Area')",0.002517381922800288
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'New Bern, NC Metro Area')",0.002517381922800288
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Lubbock, TX Metro Area')",0.002517381922800288
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Harrisonburg, VA Metro Area')",0.002517381922800288
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Tyler, TX Metro Area')",0.002517381922800288
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Hagerstown-Martinsburg, MD-WV Metro Area')",0.002517381922800288
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Blacksburg-Christiansburg-Radford, VA Metro Area')",0.002517381922800288
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Staunton-Waynesboro, VA Metro Area')",0.002517381922800288
"('New Orleans-Metairie, LA Metro Area', 'Monroe, LA Metro Area')",0.002517381922800288
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Lynchburg, VA Metro Area')",0.002517381922800288
"('Sacramento--Roseville--Arden-Arcade, CA Metro Area', 'Yuba City, CA Metro Area')",0.002517381922800288
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Hinesville, GA Metro Area')",0.002517381922800288
"('Tulsa, OK Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.002517381922800288
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Longview, TX Metro Area')",0.002517381922800288
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Savannah, GA Metro Area')",0.002517381922800288
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Kennewick-Richland, WA Metro Area')",0.002517381922800288
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Scranton--Wilkes-Barre--Hazleton, PA Metro Area')",0.002517381922800288
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Peoria, IL Metro Area')",0.002517381922800288
"('Raleigh, NC Metro Area', 'Wilmington, NC Metro Area')",0.002517381922800288
"('Cheyenne, WY Metro Area', 'Phoenix-Mesa-Scottsdale, AZ Metro Area')",0.002517381922800288
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Dubuque, IA Metro Area')",0.002517381922800288
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Fairbanks, AK Metro Area')",0.002517381922800288
"('Indianapolis-Carmel-Anderson, IN Metro Area', 'Evansville, IN-KY Metro Area')",0.002517381922800288
"('New Orleans-Metairie, LA Metro Area', 'Alexandria, LA Metro Area')",0.002510722182263779
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Dalton, GA Metro Area')",0.002510722182263779
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Buffalo-Cheektowaga-Niagara Falls, NY Metro Area')",0.002510722182263779
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'Fargo, ND-MN Metro Area')",0.002510722182263779
"('Bridgeport-Stamford-Norwalk, CT Metro Area', 'New Haven-Milford, CT Metro Area')",0.002510722182263779
"('San Francisco-Oakland-Hayward, CA Metro Area', 'Stockton-Lodi, CA Metro Area')",0.002510722182263779
"('Orlando-Kissimmee-Sanford, FL Metro Area', 'Ocala, FL Metro Area')",0.002510722182263779
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Shreveport-Bossier City, LA Metro Area')",0.002510722182263779
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Champaign-Urbana, IL Metro Area')",0.002510722182263779
"('Cleveland, TN Metro Area', 'Chattanooga, TN-GA Metro Area')",0.002510722182263779
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Utica-Rome, NY Metro Area')",0.002510722182263779
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Syracuse, NY Metro Area')",0.002510722182263779
"('Harrisburg-Carlisle, PA Metro Area', 'Chambersburg-Waynesboro, PA Metro Area')",0.002510722182263779
"('Denver-Aurora-Lakewood, CO Metro Area', 'Pueblo, CO Metro Area')",0.002510722182263779
"('Raleigh, NC Metro Area', 'Greenville, NC Metro Area')",0.002510722182263779
"('Lafayette, LA Metro Area', 'Houston-The Woodlands-Sugar Land, TX Metro Area')",0.002510722182263779
"('Charlotte-Concord-Gastonia, NC-SC Metro Area', 'Winston-Salem, NC Metro Area')",0.002510722182263779
"('Kansas City, MO-KS Metro Area', 'Casper, WY Metro Area')",0.002510722182263779
"('San Francisco-Oakland-Hayward, CA Metro Area', 'Modesto, CA Metro Area')",0.002510722182263779
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Roanoke, VA Metro Area')",0.002510722182263779
"('South Bend-Mishawaka, IN-MI Metro Area', 'Niles-Benton Harbor, MI Metro Area')",0.002510722182263779
"('Miami-Fort Lauderdale-West Palm Beach, FL Metro Area', 'Jacksonville, FL Metro Area')",0.002510722182263779
"('Missoula, MT Metro Area', 'Billings, MT Metro Area')",0.0025040624417272703
"('Denver-Aurora-Lakewood, CO Metro Area', 'Dallas-Fort Worth-Arlington, TX Metro Area')",0.0025040624417272703
"('Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area', 'Clarksville, TN-KY Metro Area')",0.0025040624417272703
"('Kansas City, MO-KS Metro Area', 'Wichita, KS Metro Area')",0.0025040624417272703
"('Bowling Green, KY Metro Area', 'Louisville/Jefferson County, KY-IN Metro Area')",0.0025040624417272703
"('Houston-The Woodlands-Sugar Land, TX Metro Area', 'Corpus Christi, TX Metro Area')",0.0025040624417272703
"('Gainesville, FL Metro Area', 'Panama City, FL Metro Area')",0.0025040624417272703
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Huntington-Ashland, WV-KY-OH Metro Area')",0.0025040624417272703
"('Minneapolis-St. Paul-Bloomington, MN-WI Metro Area', 'La Crosse-Onalaska, WI-MN Metro Area')",0.0025040624417272703
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Jacksonville, NC Metro Area')",0.0025040624417272703
"('New Orleans-Metairie, LA Metro Area', 'Baton Rouge, LA Metro Area')",0.0025040624417272703
"('Midland, TX Metro Area', 'Odessa, TX Metro Area')",0.0025040624417272703
"('Los Angeles-Long Beach-Anaheim, CA Metro Area', 'Madera, CA Metro Area')",0.0025040624417272703
"('Omaha-Council Bluffs, NE-IA Metro Area', 'Sioux City, IA-NE-SD Metro Area')",0.0025040624417272703
"('Dalton, GA Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002497402701190762
"('Great Falls, MT Metro Area', 'Missoula, MT Metro Area')",0.002497402701190762
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Hilton Head Island-Bluffton-Beaufort, SC Metro Area')",0.002497402701190762
"('New York-Newark-Jersey City, NY-NJ-PA Metro Area', 'Rochester, NY Metro Area')",0.002497402701190762
"('Austin-Round Rock, TX Metro Area', 'Killeen-Temple, TX Metro Area')",0.002497402701190762
"('Houston-The Woodlands-Sugar Land, TX Metro Area', 'Lake Charles, LA Metro Area')",0.002497402701190762
"('Bakersfield, CA Metro Area', 'Hanford-Corcoran, CA Metro Area')",0.002497402701190762
"('Auburn-Opelika, AL Metro Area', 'Atlanta-Sandy Springs-Roswell, GA Metro Area')",0.002497402701190762
"('Las Vegas-Henderson-Paradise, NV Metro Area', 'St. George, UT Metro Area')",0.002497402701190762
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Morgantown, WV Metro Area')",0.002497402701190762
"('Lancaster, PA Metro Area', 'Lebanon, PA Metro Area')",0.002497402701190762
"('Detroit-Warren-Dearborn, MI Metro Area', 'Midland, MI Metro Area')",0.002497402701190762
"('Springfield, IL Metro Area', 'Chicago-Naperville-Elgin, IL-IN-WI Metro Area')",0.002497402701190762
"('Tulsa, OK Metro Area', 'Fort Smith, AR-OK Metro Area')",0.002490742960654253
"('Lexington-Fayette, KY Metro Area', 'Cincinnati, OH-KY-IN Metro Area')",0.002490742960654253
"('Joplin, MO Metro Area', 'St. Louis, MO-IL Metro Area')",0.002490742960654253
"('Niles-Benton Harbor, MI Metro Area', 'South Bend-Mishawaka, IN-MI Metro Area')",0.002490742960654253
"('Detroit-Warren-Dearborn, MI Metro Area', 'Lansing-East Lansing, MI Metro Area')",0.002490742960654253
"('Owensboro, KY Metro Area', 'Cincinnati, OH-KY-IN Metro Area')",0.002490742960654253
"('Boise City, ID Metro Area', 'Idaho Falls, ID Metro Area')",0.002490742960654253
"('Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area', 'Richmond, VA Metro Area')",0.002484083220117744
"('Memphis, TN-MS-AR Metro Area', 'Jonesboro, AR Metro Area')",0.002484083220117744
"('Spokane-Spokane Valley, WA Metro Area', ""Coeur d'Alene, ID Metro Area"")",0.002484083220117744
"('Atlanta-Sandy Springs-Roswell, GA Metro Area', 'Augusta-Richmond County, GA-SC Metro Area')",0.002484083220117744
"('Dallas-Fort Worth-Arlington, TX Metro Area', 'Hot Springs, AR Metro Area')",0.0024774234795812357
"('Miami-Fort Lauderdale-West Palm Beach, FL Metro Area', 'Tallahassee, FL Metro Area')",0.0024774234795812357
"('Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area', 'State College, PA Metro Area')",0.0024774234795812357
"('Orlando-Kissimmee-Sanford, FL Metro Area', 'Lakeland-Winter Haven, FL Metro Area')",0.0024774234795812357
"('Seattle-Tacoma-Bellevue, WA Metro Area', 'Lewiston, ID-WA Metro Area')",0.0024774234795812357
"('Miami-Fort Lauderdale-West Palm Beach, FL Metro Area', 'Grand Island, NE Metro Area')",0.002470763739044727
"('Chicago-Naperville-Elgin, IL-IN-WI Metro Area', 'Green Bay, WI Metro Area')",0.002470763739044727
"('Cedar Rapids, IA Metro Area', 'Waterloo-Cedar Falls, IA Metro Area')",0.002470763739044727
